time,text,parsed_text,rate,year,month,day,timevalue,person
2017-11-20 23:04:36,"congress,health care",almost 2 months since Congress let program provides health care 9 million children expire.,259,2017,11,20,8.633,hillary
2017-11-30 18:56:26,"housegop,signed,whitehouse","@HouseGOP: Signed, sealed, soon delivered @WhiteHouse largest pay raise troops 8 years.",259,2017,11,30,8.966999999999999,ryan
2017-11-30 17:59:20,"austinscottga08,speakerryan,fy18ndaa","@AustinScottGA08: This morning, @SpeakerRyan signed #FY18NDAA provide military give troops largest",258,2017,11,30,8.966999999999999,ryan
2017-11-06 18:37:52,"waysandmeansgop,cuts jobs,fundamental departure tax system,special interests,special interests","@WaysandMeansGOP: The Tax Cuts Jobs Act fundamental departure tax system special interests, special interests,",257,2017,11,6,8.167000000000002,ryan
2017-11-28 22:12:01,"remarks roosevelt,room @,senatemajldr mitch mcconnell,speakerryan,secretary defense","Remarks Roosevelt Room @SenateMajLdr Mitch McConnell, @SpeakerRyan Secretary Defense,",253,2017,11,28,8.899999999999999,trump
2017-11-09 16:42:52,"foxnews,tax code",@FoxNews: want tax code simple easy,251,2017,11,9,8.267,ryan
2017-11-04 03:07:20,"thank,hawaii,great honor visit @,pacificcommand,heading",Thank beautiful welcome Hawaii. My great honor visit @PacificCommand upon arrival. Heading,250,2017,11,4,8.100000000000001,trump
2017-11-09 17:31:48,"jessicaglenza,ban,calls us,universal healthcare @,berniesanders",@JessicaGlenza: Ban calls US enact universal healthcare @BernieSanders stop,247,2017,11,9,8.267,sanders
2017-11-07 16:02:29,"waysandmeansgop,now live,markup tax,cuts jobs",@WaysandMeansGOP: NOW LIVE Day 2 markup Tax Cuts Jobs Act,242,2017,11,7,8.2,ryan
2017-11-09 13:38:30,"waysandmeansgop,analysis @ taxfoundation proves tax,cuts jobs,transformational tax",@WaysandMeansGOP: This analysis @taxfoundation proves Tax Cuts Jobs Act provide transformational tax cut,240,2017,11,9,8.267,ryan
2017-11-12 22:52:01,"week @,waysandmeansgop,cuts jobs",Last week @WaysAndMeansGOP approved Tax Cuts Jobs Act. This The legislation gets,240,2017,11,12,8.367,ryan
2017-11-06 18:07:00,"waysandmeansgop,markup,cuts jobs",@WaysandMeansGOP: Markup Tax Cuts Jobs Act,239,2017,11,6,8.167000000000002,ryan
2017-11-28 21:44:34,"waysandmeansgop,cuts jobs,act increase",@WaysandMeansGOP: The Tax Cuts Jobs Act increase charitable giving help charities even assist fellow,239,2017,11,28,8.899999999999999,ryan
2017-11-30 21:49:46,"robwittman,proud,troops resources need,fy18ndaa,shows navy,congress",@RobWittman: Proud work done get troops resources need. #FY18NDAA also shows Navy Congress,236,2017,11,30,8.966999999999999,ryan
2017-11-16 23:35:04,"@ swingleft,massive tax,obamacare","@swingleft: The House passed massive tax cut wealthy, Republicans want pay taking apart Obamacare.",235,2017,11,16,8.5,hillary
2017-11-09 20:29:39,"critical step,tax relief,thank","Today, took yet another critical step toward delivering real tax relief hardworking Americans. Thank",234,2017,11,9,8.267,ryan
2017-11-30 19:26:42,"thank,senorrinhatch,making america great again",Thank @SenOrrinHatch. continue MAKING AMERICA GREAT AGAIN!,234,2017,11,30,8.966999999999999,trump
2017-11-18 13:49:27,"@ piersmorgan,boom,thank,mr","@piersmorgan: BOOM! Thank you, Mr President. repellent.",231,2017,11,18,8.567,trump
2017-11-16 11:30:14,"ucla basketball players,thank,xi jinping china","To three UCLA basketball players I say: welcome, go give big Thank You President Xi Jinping China",229,2017,11,16,8.5,trump
2017-11-09 15:35:04,"thank,local law enforcement",Thank Capitol Police local law enforcement. We always debt.,228,2017,11,9,8.267,ryan
2017-11-07 21:50:07,"thank,rx drug",Thank Americans participated Rx Drug Take Back Day. A record amount drugs collected disposed. We this!,227,2017,11,7,8.2,trump
2017-11-11 17:35:38,"thank,happy veterans","Thank worn uniform, families serve them. Happy Veterans Day.",227,2017,11,11,8.332999999999998,hillary
2017-11-12 14:29:22,thank,Thank you!,226,2017,11,12,8.367,trump
2017-11-13 22:14:00,"susanwbrooks,tax code,house vote,cuts jobs","@SusanWBrooks: It 31 years since updated tax code. This week, House vote The Tax Cuts Jobs Act. Our plan",226,2017,11,13,8.399999999999999,ryan
2017-11-15 10:58:18,thank,Thank you!,226,2017,11,15,8.466999999999999,trump
2017-11-15 10:53:42,thank,"Thank you, working hard!",226,2017,11,15,8.466999999999999,trump
2017-11-30 18:27:50,"repbyrne,proud,bipartisan legislation,potus",@RepByrne: Proud support bipartisan legislation help strengthen military. Look forward @POTUS signing bill soon!,223,2017,11,30,8.966999999999999,ryan
2017-11-01 17:39:54,"wall,public colleges universities,wall,street speculators","Instead tax breaks Wall Street, must make public colleges universities taxing Wall Street speculators.",221,2017,11,1,8.0,sanders
2017-11-23 23:18:00,"obamacare,obamacare owned","ObamaCare premiums going up, up, up, I predicting two years. ObamaCare OWNED",221,2017,11,23,8.733,trump
2017-11-24 04:37:17,"scavino45,potus,@ realdonaldtrump @,flotus melania,visit @,uscg,worth inlet,riviera","@Scavino45: Today, @POTUS @realDonaldTrump @FLOTUS Melania visit @USCG Lake Worth Inlet Station, Riviera Beach,",221,2017,11,24,8.767,trump
2017-11-16 12:15:27,"repbillflores,cuts jobs,act simplifies,tax code,able file taxes",@RepBillFlores: The Tax Cuts Jobs Act simplifies complicated tax code Americans able file taxes,218,2017,11,16,8.5,ryan
2017-11-30 16:27:53,"live,weekly press conference,historic #,taxreform",Live soon: weekly press conference discuss progress towards historic #TaxReform,216,2017,11,30,8.966999999999999,ryan
2017-11-22 11:51:22,"will,winter,white house,florida,market",Will meetings working phones Winter White House Florida Stock Market,215,2017,11,22,8.7,trump
2017-11-03 14:45:56,"pearl,will,japan,skorea,china,vietnam philippines,will","Just took ceremony Pearl Harbor. Will heading Japan, SKorea, China, Vietnam Philippines. Will never let down!",212,2017,11,3,8.067,trump
2017-11-14 22:00:21,"repdlamborn,national security,house @,potus",@RepDLamborn: This strengthen overall national security. I look forward passing House @POTUS signing,205,2017,11,14,8.433,ryan
2017-11-15 21:59:17,"reptipton,tax reform,american people,time tax reform",@RepTipton: How tax reform help American people? numbers. The time tax reform now!,201,2017,11,15,8.466999999999999,ryan
2017-11-28 23:45:55,"@ narendramodi,wonderful meeting @,ivankatrump,advisor @,potus,leader us delegation @,ges2017","@narendramodi: Had wonderful meeting @IvankaTrump, advisor @POTUS leader US delegation @GES2017.",196,2017,11,28,8.899999999999999,trump
2017-11-15 10:45:39,"philippines,cnn,fake,loser","While Philippines I forced watch @CNN, I done months, realized bad, FAKE, is. Loser!",192,2017,11,15,8.466999999999999,trump
2017-11-28 14:43:46,"@ housebudgetgop,foxnews,budget,committee chairman @,repdianeblack,discusses benefits","@housebudgetGOP: In published today @FoxNews, House Budget Committee Chairman @RepDianeBlack discusses benefits",192,2017,11,28,8.899999999999999,ryan
2017-11-02 23:55:57,"great day @,housegop,repkevinbrady,tax reform plan",Had great day @HouseGOP @RepKevinBrady introducing tax reform plan. But face,191,2017,11,2,8.033000000000001,ryan
2017-11-29 11:49:18,"fake,cnn,dealing,total waste time","Great, boycott Fake News CNN. Dealing total waste time!",187,2017,11,29,8.933,trump
2017-11-30 16:33:08,"breaking,potus,state union address joint",Breaking news I formally invited @POTUS deliver first State Union address joint,187,2017,11,30,8.966999999999999,ryan
2017-11-15 10:25:48,"scavino45,potusinasia,potus,@ realdonaldtrump lands,south lawn",@Scavino45: miles later #POTUSinAsia successfully concluded @POTUS @realDonaldTrump lands South Lawn,186,2017,11,15,8.466999999999999,trump
2017-11-29 15:19:36,"sexual,harassment place,congress",Sexual harassment place alone United States Congress. This legislation,179,2017,11,29,8.933,ryan
2017-11-30 17:41:31,"matter party,dangerous world,congress","No matter party in, agree live dangerous world. Congress sending",178,2017,11,30,8.966999999999999,ryan
2017-11-09 13:14:35,"housegop,more,jobs state,increase,find",@HouseGOP: Our plan going bring MORE jobs state INCREASE paycheck. Find,177,2017,11,9,8.267,ryan
2017-11-17 16:51:31,"hurricane damage,congress","As Virgin Islands continue rebuild hurricane damage, Congress committed making sure",177,2017,11,17,8.533000000000001,ryan
2017-11-09 21:08:49,"foxnews,tax cuts,middle income",@FoxNews: tax cuts aimed toward middle income,176,2017,11,9,8.267,ryan
2017-11-08 04:57:40,"leaving,korea,china,looking,meeting president,xi",Leaving South Korea heading China. Looking much forward meeting President Xi!,175,2017,11,8,8.233,trump
2017-11-13 23:17:12,"repwalorski,hoosiers,tax code,washington",@RepWalorski: Hoosiers know tax code broken. You send much money Washington spend much time,166,2017,11,13,8.399999999999999,ryan
2017-11-21 01:10:47,"repkevinbrady,fact,cuts jobs,act simplify tax code,vast majority taxpayers file",@RepKevinBrady: FACT The Tax Cuts Jobs Act simplify tax code dramatically vast majority taxpayers file,166,2017,11,21,8.667000000000002,ryan
2017-11-03 16:22:11,"jobs,jobs,jobs","JOBS, JOBS, JOBS!",165,2017,11,3,8.067,trump
2017-11-06 20:03:28,"reptomemmer,glad,important legislation,floor,kicking,waysandmeansgop",@RepTomEmmer: Glad see important legislation working way towards House Floor. Kicking @WaysandMeansGOP,164,2017,11,6,8.167000000000002,ryan
2017-11-07 14:49:22,"foxnews,discusses # gop tax bill,ingrahamangle,ingrahamangle",@FoxNews: discusses #GOP tax bill push @IngrahamAngle. #IngrahamAngle,164,2017,11,7,8.2,ryan
2017-11-06 19:45:44,"repshimkus,thoughts #,taxreform,marccox971","@RepShimkus: To all, take away loopholes. More thoughts #TaxReform @MarcCox971 here:",162,2017,11,6,8.167000000000002,ryan
2017-11-14 22:14:56,"breaking news congress,potus",BREAKING NEWS Congress voted give troops largest pay raise 8 years. Soon goes @POTUS,161,2017,11,14,8.433,ryan
2017-11-27 19:13:53,"waysandmeansgop,fact,current mortgage borrowers","@WaysandMeansGOP: FACT: For current mortgage borrowers, absolutely nothing changing deduction.",157,2017,11,27,8.867,ryan
2017-11-02 16:31:59,"foxnews,typical family","@FoxNews: plan, typical family 4 save year",156,2017,11,2,8.033000000000001,ryan
2017-11-15 16:39:16,"good thing,bad thing,watch","realize relationships good thing, bad thing. The respected again. Watch Trade!",156,2017,11,15,8.466999999999999,trump
2017-11-22 21:25:11,"million,american travel weekend,years traffic airports,foxnews",51 Million American travel weekend highest number twelve years Traffic airports running smoothly! @FoxNews,156,2017,11,22,8.7,trump
2017-11-01 14:04:24,"housegop,current federal tax law mess,ready fair,simple tax code",@HouseGOP: The current federal tax law mess. ready fair simple tax code?,154,2017,11,1,8.0,ryan
2017-11-09 18:58:18,"reppeteolson,time #,taxreform",@RepPeteOlson: The time #TaxReform now.,154,2017,11,9,8.267,ryan
2017-11-10 21:31:50,"repkristinoem,house year,hoping,taxreform",@RepKristiNoem: bills passed House year. Hoping add #TaxReform list next. productivity,154,2017,11,10,8.3,ryan
2017-11-15 02:42:28,"foxnews,# gop tax plan,whole point,system fairer simpler","@FoxNews: #GOP tax plan: whole point make system fairer simpler, lower",154,2017,11,15,8.466999999999999,ryan
2017-11-02 16:16:34,"foxnews,taxes form size","@FoxNews: making things simple, taxes form size",153,2017,11,2,8.033000000000001,ryan
2017-11-09 17:04:50,"foxnews,standard exemption,taxes picture","@FoxNews: doubling standard exemption, right there, Americans fill taxes picture",153,2017,11,9,8.267,ryan
2017-11-15 02:06:40,"foxnews,student # gop tax plan,whole purpose",@FoxNews: student #GOP tax plan: whole purpose get economy growing,153,2017,11,15,8.466999999999999,ryan
2017-11-08 16:45:53,"taxreform,long time,right way","preparing #TaxReform long time, right way.",152,2017,11,8,8.233,ryan
2017-11-09 19:45:13,"foxnews,economy decade",@FoxNews: economy decade. Do know happens country grows slowly?,152,2017,11,9,8.267,ryan
2017-11-25 22:37:21,"much,cnn,cnn","MUCH important United States CNN, outside CNN International",152,2017,11,25,8.8,trump
2017-11-01 01:22:20,"republican,house members,massive,cuts",The Republican House members working hard toward Massive Tax Cuts know deserve. These biggest ever!,151,2017,11,1,8.0,trump
2017-11-16 17:16:37,foxnews,@FoxNews: excited cutting,151,2017,11,16,8.5,ryan
2017-11-24 21:40:54,"cuts jobs,million,new jobs,faster,economic growth,upward",The Tax Cuts Jobs Act create: Nearly 1 Million new jobs Faster economic growth Upward pressure,148,2017,11,24,8.767,ryan
2017-11-27 16:37:07,"economists,taxreform,gdp,long term",Economists: #TaxReform could boost GDP long term. We kind economic,148,2017,11,27,8.867,ryan
2017-11-18 00:19:04,"reptomreed,cut jobs,act simplify code,taxes #,taxreform",@RepTomReed: The Tax Cut Jobs Act simplify code lower taxes #TaxReform,147,2017,11,18,8.567,ryan
2017-11-02 20:18:39,"# 1182more,real difference,taxreform","For hardworking families, #1182more per year make real difference. #TaxReform about.",146,2017,11,2,8.033000000000001,ryan
2017-11-20 02:21:24,"republican,cuts,reform",Republican Senators working hard get Tax Cuts Tax Reform approved. Hopefully long,146,2017,11,20,8.633,trump
2017-11-28 02:48:53,"new home sales,year high,market,record gains,republican",New home sales reach 10 year high. Stock Market record gains. Hopefully Republican Senators give,146,2017,11,28,8.899999999999999,trump
2017-11-06 20:25:22,"repdougcollins,taxreform,us workers,fuel economy confidence,# gapol",@RepDougCollins: Why #TaxReform? So US workers enjoy earn fuel economy confidence them. #gapol,145,2017,11,6,8.167000000000002,ryan
2017-11-15 10:21:35,"@ realdonaldtrump,thank great,pacificcommand,remember,pearlharbor,remember,ussarizona",@realDonaldTrump: Thank GREAT @PacificCommand. Remember #PearlHarbor. Remember @USSArizona! A,144,2017,11,15,8.466999999999999,trump
2017-11-03 19:02:48,"repmialove,taxreform,file taxes postcard,# utpol",@RepMiaLove: I want #TaxReform file taxes postcard like this. #utpol More:,143,2017,11,3,8.067,ryan
2017-11-15 16:53:24,"tomorrow,house vote tax,cuts jobs","Tomorrow, House vote Tax Cuts Jobs Act. look legislation",143,2017,11,15,8.466999999999999,ryan
2017-11-18 22:30:49,"billclinton,hillaryclinton,friend @,jamescarville","@BillClinton: Tonight, @HillaryClinton I join friend @JamesCarville look back years",143,2017,11,18,8.567,hillary
2017-11-03 18:46:27,"replahood,taxreform,middle income families",@RepLaHood: #TaxReform helping middle income families keep paychecks.,142,2017,11,3,8.067,ryan
2017-11-07 13:17:03,"congpalazzo,deserve fair,simple system,deserve #,taxreform","@CongPalazzo: Because, deserve fair simple system. Here I believe deserve #TaxReform",142,2017,11,7,8.2,ryan
2017-11-29 01:45:50,"korea,missile launch,dems","After North Korea missile launch, important ever fund military! Dems hold",142,2017,11,29,8.933,trump
2017-11-09 19:13:57,"@ repdavidkustoff,tennesseans,taxreform",@repdavidkustoff: West Tennesseans deserve keep paycheck. #TaxReform make reality.,141,2017,11,9,8.267,ryan
2017-11-02 21:34:40,"bottom line #,taxreform,american people families",The bottom line #TaxReform: American people families see tax cut pay.,140,2017,11,2,8.033000000000001,ryan
2017-11-29 14:58:37,"senate works,taxreform,tackle issues house","While Senate works advance #TaxReform, continuing tackle issues House. talking",140,2017,11,29,8.933,ryan
2017-11-08 17:55:55,"taxreform,result jobs","saying #TaxReform result jobs bigger paychecks. And now, pledging",139,2017,11,8,8.233,ryan
2017-11-15 21:13:00,"repdonbacon,time money,cuts jobs,act changes,find",@RepDonBacon: You spend much time money filing taxes. The Tax Cuts Jobs Act changes that. Find here:,139,2017,11,15,8.466999999999999,ryan
2017-11-06 16:31:13,taxreform,#TaxReform giving people raise letting taxpayers decide money.,138,2017,11,6,8.167000000000002,ryan
2017-11-22 21:14:41,"flotus,preparations,holidays @,whitehouse",@FLOTUS: Preparations underway celebrate holidays @WhiteHouse!,136,2017,11,22,8.7,trump
2017-11-28 13:05:42,"flotus,whitehouse,wishing merry christmas,joyous holiday season",@FLOTUS: The decorations up! @WhiteHouse ready celebrate! Wishing Merry Christmas joyous holiday season!,136,2017,11,28,8.899999999999999,trump
2017-11-18 00:41:31,"repkinzinger,taxcutsandjobsact,tax code,vast majority","@RepKinzinger: The #TaxCutsAndJobsAct simplify outdated complicated tax code vast majority Americans,",134,2017,11,18,8.567,ryan
2017-11-15 21:43:25,"reppeteolson,taxcutsandjobsact,tax code,able file taxes",@RepPeteOlson: The #TaxCutsAndJobsAct simplify complicated tax code Americans able file taxes,133,2017,11,15,8.466999999999999,ryan
2017-11-15 20:57:53,"repmikejohnson,tax reform,families businesses,louisiana,house votes","@RepMikeJohnson: Tax reform help individuals, families businesses Louisiana around nation. The House votes",132,2017,11,15,8.466999999999999,ryan
2017-11-08 01:00:15,"major speech,national assembly,korea,china","Getting ready make major speech National Assembly South Korea, headed China",131,2017,11,8,8.233,trump
2017-11-04 19:43:44,"cuts jobs,new jobs,jobs #,taxrefom",Tax Cuts Jobs Act create nearly 1 million new jobs. See many jobs #TaxRefom create,130,2017,11,4,8.100000000000001,ryan
2017-11-16 12:43:05,"china,envoy delegation,korea","China sending Envoy Delegation North Korea A big move, see happens!",130,2017,11,16,8.5,trump
2017-11-02 16:17:58,"cnnpolitics,cnn,entire middle class,tax cuts,ryan,entire purpose",@CNNPolitics: CNN: Can guarantee entire middle class see tax cuts? Speaker Ryan: entire purpose,129,2017,11,2,8.033000000000001,ryan
2017-11-27 15:53:06,"reforms tax,cuts jobs,new jobs","Our reforms Tax Cuts Jobs Act create nearly 1 million, new jobs across",128,2017,11,27,8.867,ryan
2017-11-08 22:14:02,"repmikejohnson,louisiana,increase income tax,cuts jobs","@RepMikeJohnson: Those Louisiana, average, see increase income Tax Cuts Jobs Act.",127,2017,11,8,8.233,ryan
2017-11-03 16:09:52,"dem primary,political stories years,zero,fake,network,disgraceful","The rigged Dem Primary, one biggest political stories years, got ZERO coverage Fake News Network TV last night. Disgraceful!",125,2017,11,3,8.067,trump
2017-11-08 03:43:59,"together,korea","Together, dream Korea free, peninsula safe, families reunited again!",125,2017,11,8,8.233,trump
2017-11-08 15:23:24,"kencalvert,job creators praise,cuts jobs",@KenCalvert: Job Creators Praise Tax Cuts Jobs Act,124,2017,11,8,8.233,ryan
2017-11-13 21:58:50,"reprickallen,cuts jobs,tax relief,american families #,ga12",@RepRickAllen: The Tax Cuts Jobs Act deliver tax relief hardworking American families #GA12 across nation.,123,2017,11,13,8.399999999999999,ryan
2017-11-16 12:33:33,"drphilroe,cuts jobs,vast majority individuals families,able file taxes form","@DrPhilRoe: Under Tax Cuts Jobs Act, vast majority individuals families would able file taxes form",123,2017,11,16,8.5,ryan
2017-11-28 17:01:20,"edworkforce,cuts jobs,act bold,transformative approach tax reform","@EdWorkforce: Tax Cuts Jobs Act bold, transformative approach tax reform",123,2017,11,28,8.899999999999999,ryan
2017-11-16 22:57:03,"repbyrne,average family,cuts jobs",@RepByrne: What much average family save Tax Cuts Jobs Act. I proud,122,2017,11,16,8.5,ryan
2017-11-12 00:43:36,"does fake,media,crooked hillary clinton,secretary state,russia","Does Fake News Media remember Crooked Hillary Clinton, Secretary State, begging Russia",120,2017,11,12,8.367,trump
2017-11-13 14:36:56,"join,important discussion child adolescent,mental health","Join live morning important discussion child adolescent mental health, focused",120,2017,11,13,8.399999999999999,hillary
2017-11-29 03:08:23,"republican,tax bill,moral abomination",The Republican tax bill moral abomination would take away many need give people,120,2017,11,29,8.933,sanders
2017-11-03 01:01:54,"repmikebishop,average family,cuts jobs",@RepMikeBishop: The average family earning receive tax cut Cuts Jobs,119,2017,11,3,8.067,ryan
2017-11-15 10:22:33,"@ realdonaldtrump,unemployment,new jobs,highest",@realDonaldTrump: Unemployment lowest 17 years. million new jobs created since I took office. Highest stock,119,2017,11,15,8.466999999999999,trump
2017-11-03 20:05:13,"repdianeblack,cuts jobs,act delivers,tax code values","@RepDianeBlack: The Tax Cuts Jobs Act delivers simplified tax code values you, time, money",118,2017,11,3,8.067,ryan
2017-11-09 16:11:56,"americanewsroom,bold tax reform,tax reform,reagan,kind reform",@AmericaNewsroom: far bold tax reform 1986 tax reform Reagan kind reform seen,118,2017,11,9,8.267,ryan
2017-11-03 16:32:25,"conservative organizations tax,cuts jobs,act means jobs,fairer taxes","Leading conservative organizations Tax Cuts Jobs Act means jobs, fairer taxes bigger paychecks.",116,2017,11,3,8.067,ryan
2017-11-17 00:47:21,"@ newtgingrich,charts,cuts jobs",@newtgingrich: Charts Tax Cuts Jobs Act,116,2017,11,17,8.533000000000001,ryan
2017-11-14 17:53:07,"@ newtgingrich,cuts jobs",@newtgingrich: The numbers know Tax Cuts Jobs Act,115,2017,11,14,8.433,ryan
2017-11-15 22:25:26,"average taxpayer,income group,whole purpose tax,cuts jobs",The average taxpayer every income group get tax cut. That whole purpose Tax Cuts Jobs,115,2017,11,15,8.466999999999999,ryan
2017-11-02 17:09:44,"cuts jobs,year taxes,# 1182more","With Tax Cuts Jobs Act, typical working family four save year taxes. #1182more",114,2017,11,2,8.033000000000001,ryan
2017-11-03 14:28:34,"bernie sanders,right apoplectic,complete theft,dem,crooked hillary",Bernie Sanders supporters every right apoplectic complete theft Dem primary Crooked Hillary!,114,2017,11,3,8.067,trump
2017-11-16 18:49:38,"breaking news,cuts jobs",BREAKING NEWS The House Representatives passed Tax Cuts Jobs Act.,114,2017,11,16,8.5,ryan
2017-11-21 18:35:46,"cuts jobs,steve melinda,# 1182more","With Tax Cuts Jobs Act, Steve Melinda get tax cut #1182more financial",114,2017,11,21,8.667000000000002,ryan
2017-11-29 14:14:19,"matt lauer,fake,news practitioners nbc,phil",So Matt Lauer gone Fake News practitioners NBC terminating contract Phil,114,2017,11,29,8.933,trump
2017-11-03 14:02:14,"cuts jobs,act delivers,real relief",The Tax Cuts Jobs Act delivers real relief Americans walks life.,113,2017,11,3,8.067,ryan
2017-11-07 14:06:40,"job,creators tax,cuts jobs",Job creators Tax Cuts Jobs Act deliver jobs bigger paychecks hardworking Americans.,113,2017,11,7,8.2,ryan
2017-11-08 21:49:55,"american families need,cuts jobs,typical family","American families need break. With Tax Cuts Jobs Act, typical family 4 see tax cut",113,2017,11,8,8.233,ryan
2017-11-13 12:33:24,"will,philippines,constant mtgs work order #,maga",Will leaving Philippines tomorrow many days constant mtgs work order #MAGA! My promises rapidly fulfilled.,113,2017,11,13,8.399999999999999,trump
2017-11-14 17:16:01,"federal tax,result tax,cuts jobs",amount federal tax cut result Tax Cuts Jobs Act. This,112,2017,11,14,8.433,ryan
2017-11-03 15:06:49,"cuts jobs,people dream opening #,smallbiz,american dream reality",The Tax Cuts Jobs Act helps people dream opening #SmallBiz make American dream reality.,111,2017,11,3,8.067,ryan
2017-11-09 17:45:07,"cuts jobs,and",tax cut pay raise Tax Cuts Jobs Act This means earn money AND keep money.,111,2017,11,9,8.267,ryan
2017-11-13 23:39:50,"member house,john curtis,republican","newest member House Representatives, John Curtis, Republican Utah.",111,2017,11,13,8.399999999999999,ryan
2017-11-13 17:56:34,"cuts jobs,ted casey,federal tax","With Tax Cuts Jobs Act, Ted Casey get federal tax cut This story:",111,2017,11,13,8.399999999999999,ryan
2017-11-14 02:46:33,"cuts jobs,typical american household",much Tax Cuts Jobs Act cut taxes typical American household. What could,111,2017,11,14,8.433,ryan
2017-11-17 02:22:49,"tax reform,child tax credit,lower",tax reform means fams: child tax credit First income Lower,111,2017,11,17,8.533000000000001,ryan
2017-11-14 18:08:10,"repdavidvaladao,cuts jobs,able file tax returns form size","@RepDavidValadao: Under Tax Cuts Jobs Act, Americans able file tax returns form size",110,2017,11,14,8.433,ryan
2017-11-14 23:42:48,"cuts jobs,act lowers taxes,income level average,american households",The Tax Cuts Jobs Act lowers taxes every income level average American households every single,110,2017,11,14,8.433,ryan
2017-11-30 21:00:50,"great honor meet,crown,bahrain,whitehouse,bahrain","Today, great honor meet Crown Prince Bahrain @WhiteHouse. Bahrain United",110,2017,11,30,8.966999999999999,trump
2017-11-07 20:00:37,"cuts jobs,act result,average increase",Reports show Tax Cuts Jobs Act result larger pay. See average increase,109,2017,11,7,8.2,ryan
2017-11-09 16:35:07,"tax code,special interests",People sick left behind tax code special interests given leg,109,2017,11,9,8.267,ryan
2017-11-09 13:42:49,"cuts jobs,act cuts taxes families,arguments left",The Tax Cuts Jobs Act cuts taxes families. Arguments Left divorced reality.,109,2017,11,9,8.267,ryan
2017-11-15 00:31:50,"great question,shannon,cuts jobs","Great question Shannon: Tax Cuts Jobs Act passed, soon expect see job",109,2017,11,15,8.466999999999999,ryan
2017-11-16 18:20:55,"passing,cuts jobs",Passing Tax Cuts Jobs Act today single biggest thing help families,109,2017,11,16,8.5,ryan
2017-11-16 18:53:16,"passing,cuts jobs","Passing Tax Cuts Jobs Act, delivered promise cut taxes create jobs Americans.",109,2017,11,16,8.5,ryan
2017-11-01 15:18:33,"gopleader,productive,govabbott,texas,hurricaneharvey",@GOPLeader: Productive meeting yesterday @GovAbbott. Texas rebuild stronger ever. #HurricaneHarvey,108,2017,11,1,8.0,ryan
2017-11-03 01:59:28,"cuts jobs,paychecks taxes system","For families, Tax Cuts Jobs Act about: paychecks taxes system",108,2017,11,3,8.067,ryan
2017-11-07 16:20:23,"cuts jobs,act preserves mortgage interest deduction","As promised, Tax Cuts Jobs Act preserves mortgage interest deduction, benefitting families.",108,2017,11,7,8.2,ryan
2017-11-08 19:02:19,"cuts jobs,tax refund increase","With Tax Cuts Jobs Act, tax refund increase This story:",108,2017,11,8,8.233,ryan
2017-11-08 17:18:17,"cuts jobs,harmful taxes punish","With Tax Cuts Jobs Act, eliminating harmful taxes punish hardworking families.",108,2017,11,8,8.233,ryan
2017-11-10 18:28:54,"paychecks tax,cuts jobs",Americans across country see bigger paychecks Tax Cuts Jobs Act. Check,108,2017,11,10,8.3,ryan
2017-11-14 15:00:11,"action week tax,cuts jobs",The House taking action week Tax Cuts Jobs Act. speaking historic,108,2017,11,14,8.433,ryan
2017-11-03 01:22:00,"whitehouse,washpost,four pinocchios,senate claims gop tax plan",@WhiteHouse: WashPost: FOUR Pinocchios Senate claims GOP tax plan.,107,2017,11,3,8.067,ryan
2017-11-06 14:18:34,cuts jobs,We want facts. everything need know Tax Cuts Jobs,107,2017,11,6,8.167000000000002,ryan
2017-11-06 15:32:32,cuts jobs,Tax Cuts Jobs Act continues process today committee. years making,107,2017,11,6,8.167000000000002,ryan
2017-11-07 21:59:53,cuts jobs,"Nearly 1 million new, jobs created Tax Cuts Jobs Act. See many jobs",107,2017,11,7,8.2,ryan
2017-11-14 15:21:52,cuts jobs,"The Tax Cuts Jobs Act making country one everyone rise, aspire, confident",107,2017,11,14,8.433,ryan
2017-11-18 14:51:08,"current tax code,tax code,simple easy fair",Our current tax code rigged. want tax code simple easy fair? Now,107,2017,11,18,8.567,ryan
2017-11-03 13:15:33,"hardworking,tax code","Hardworking, families squeezed broken tax code. With bill, finally",106,2017,11,3,8.067,ryan
2017-11-14 06:23:12,"major statement @,whitehouse,return time date",I making major statement @WhiteHouse upon return Time date set.,106,2017,11,14,8.433,trump
2017-11-09 23:39:56,"china,blame incompetence past,admins,china","I blame China, I blame incompetence past Admins allowing China take advantage",104,2017,11,9,8.267,trump
2017-11-01 11:40:14,"chuck schumer,europes,shaffer,@ foxandfriends",Chuck Schumer helping import Europes said Shaffer. We stop craziness! @foxandfriends,102,2017,11,1,8.0,trump
2017-11-03 18:21:04,"reploudermilk,historic # taxrelief,american people",@RepLoudermilk: closer ever delivering historic #taxrelief American people.,100,2017,11,3,8.067,ryan
2017-11-14 12:40:33,tax code,"In 31 years since last overhauled tax code, swelled pages.",100,2017,11,14,8.433,ryan
2017-11-01 11:30:48,"hard merit,based,democrat lottery systems,much,@ foxandfriends","We fighting hard Merit Based immigration, Democrat Lottery Systems. We must get MUCH tougher @foxandfriends",98,2017,11,1,8.0,trump
2017-11-10 14:24:17,"trump republican,american people","At time Trump Republican agenda strongly opposed American people, critical come",98,2017,11,10,8.3,sanders
2017-11-06 17:46:22,"@ guardian,bernie sanders,warns paradise,papers",@guardian: Bernie Sanders warns Paradise Papers leak,97,2017,11,6,8.167000000000002,sanders
